Time [s], RESP, PLETH, V, AVR, II
15.84,0.22581,0.46725,0.5,0.50588,0.40392
15.848,0.2346,0.46432,0.49412,0.4902,0.41961
15.856,0.24438,0.46237,0.50588,0.47059,0.4549
15.864,0.25415,0.45943,0.5,0.4451,0.49412
15.872,0.26491,0.45552,0.48431,0.42549,0.53529
15.88,0.27664,0.45259,0.47451,0.40392,0.57059
15.888,0.28837,0.44868,0.47451,0.37451,0.61961
15.896,0.3001,0.44477,0.46078,0.3451,0.66471
15.904,0.31281,0.44086,0.46471,0.31373,0.70588
15.912,0.32454,0.43597,0.4549,0.3098,0.71569
15.92,0.33627,0.43206,0.46078,0.30392,0.71569
15.928,0.34702,0.42913,0.46078,0.3098,0.7
15.936,0.35777,0.4262,0.47059,0.3451,0.66471
15.944,0.36852,0.42424,0.46471,0.35882,0.62941
15.952,0.38025,0.42229,0.47059,0.4,0.57451
15.96,0.39198,0.42229,0.46471,0.43922,0.5098
15.968,0.40469,0.42131,0.47451,0.48039,0.44902
15.976,0.41838,0.42033,0.48039,0.5098,0.40392
15.984,0.43109,0.41838,0.5,0.5451,0.35882
15.992,0.44379,0.41544,0.50588,0.56078,0.33529
16,0.4565,0.41349,0.51961,0.58431,0.30392
16.008,0.46921,0.41251,0.52549,0.58039,0.3
16.016,0.48289,0.41153,0.5098,0.57059,0.30392
16.024,0.49756,0.41153,0.5,0.58039,0.3
16.032,0.51222,0.41251,0.49412,0.58039,0.3
16.04,0.52688,0.41251,0.4902,0.58431,0.29412
16.048,0.54252,0.41153,0.4902,0.57451,0.3098
16.056,0.55718,0.41056,0.5,0.57059,0.31373
16.064,0.57185,0.40958,0.5,0.57451,0.31373
16.072,0.58651,0.4086,0.5098,0.57059,0.32941
16.08,0.59922,0.40665,0.50588,0.56471,0.33529
16.088,0.61193,0.40567,0.5098,0.56078,0.33529
16.096,0.62366,0.40469,0.5,0.56471,0.3451
16.104,0.63441,0.40469,0.5,0.56471,0.3451
16.112,0.64516,0.40274,0.5,0.56078,0.34902
16.12,0.65494,0.40078,0.5,0.56471,0.33922
16.128,0.66471,0.39883,0.5,0.57059,0.33529
16.136,0.67351,0.39687,0.50588,0.57059,0.32941
16.144,0.68133,0.39394,0.5,0.57059,0.32353
16.152,0.68915,0.39198,0.51569,0.58039,0.31961
16.16,0.69501,0.39003,0.5098,0.57451,0.31373
16.168,0.70186,0.38905,0.53922,0.57059,0.33922
16.176,0.7087,0.38905,0.5549,0.57059,0.3451
16.184,0.71652,0.39198,0.57451,0.57059,0.33529
16.192,0.72434,0.39687,0.5902,0.57059,0.32353
16.2,0.73314,0.40567,0.57451,0.57451,0.3098
16.208,0.74291,0.41544,0.55098,0.5902,0.28431
16.216,0.75367,0.42815,0.52549,0.59608,0.27451
16.224,0.76442,0.44282,0.51961,0.6,0.26471
16.232,0.77615,0.46041,0.5098,0.60588,0.27451
16.24,0.7869,0.47801,0.51569,0.6,0.27843
16.248,0.79765,0.4956,0.51961,0.6098,0.26471
16.256,0.80841,0.51026,0.53922,0.61569,0.26471
16.264,0.81916,0.52297,0.5451,0.61569,0.25882
16.272,0.83187,0.5347,0.5451,0.61569,0.26863
16.28,0.84457,0.54448,0.53922,0.6098,0.27451
16.288,0.85924,0.5523,0.5451,0.6,0.28431
16.296,0.8739,0.55816,0.56078,0.6,0.2902
16.304,0.88661,0.56109,0.63529,0.6098,0.25882
16.312,0.90029,0.56305,0.52941,0.40392,0.62941
16.32,0.913,0.56305,0.10392,-0.082353,1.5039
16.328,0.92473,0.56305,-0.45294,-0.39216,1.5039
16.336,0.93744,0.56109,-0.48824,0.023529,1.5039
16.344,0.95015,0.55816,0.22353,0.5098,0.55098
16.352,0.96285,0.5523,0.48431,0.59608,0.32353
16.36,0.97556,0.54448,0.52941,0.56078,0.3451
16.368,0.98729,0.53666,0.56078,0.56078,0.33529
16.376,1,0.52493,0.57059,0.56078,0.32353
16.384,1,0.5132,0.57451,0.56078,0.31373
16.392,1,0.50049,0.58431,0.56078,0.31373
16.4,1,0.48974,0.57059,0.55098,0.32941
16.408,1,0.47996,0.53922,0.53922,0.3549
16.416,1,0.47312,0.52549,0.52941,0.3549
16.424,1,0.46725,0.52549,0.53922,0.3549
16.432,1,0.46432,0.53529,0.52941,0.36471
16.44,1,0.46237,0.5451,0.51961,0.37059
16.448,1,0.46139,0.52941,0.51961,0.38039
16.456,1,0.45943,0.51961,0.5098,0.40392
16.464,1,0.4565,0.50588,0.49412,0.42549
16.472,1,0.45455,0.51569,0.48431,0.43922
16.48,1,0.45161,0.51961,0.47059,0.46471
16.488,1,0.4477,0.51569,0.44902,0.4902
16.496,1,0.44379,0.5,0.42941,0.52549
16.504,1,0.43891,0.49412,0.4,0.57451
16.512,1,0.435,0.48039,0.37059,0.62549
16.52,1,0.43109,0.47451,0.33529,0.67647
16.528,1,0.42913,0.47059,0.30392,0.73137
16.536,1,0.4262,0.47059,0.27843,0.76667
16.544,1,0.42326,0.4549,0.26863,0.78039
16.552,1,0.42131,0.46471,0.2549,0.79608
16.56,1,0.41935,0.46471,0.26471,0.77647
16.568,1,0.4174,0.46471,0.27451,0.76667
16.576,1,0.41544,0.46471,0.30392,0.72157
16.584,1,0.41349,0.47059,0.34902,0.6549
16.592,0.98729,0.41153,0.46471,0.3902,0.59608
16.6,0.97458,0.4086,0.48039,0.42549,0.52941
16.608,0.95503,0.40665,0.4902,0.46471,0.47451
16.616,0.93646,0.40371,0.5,0.49412,0.42549
16.624,0.91691,0.40176,0.5098,0.51569,0.39412
16.632,0.89834,0.40078,0.51961,0.53529,0.37059
16.64,0.87977,0.39883,0.52941,0.55098,0.3451
16.648,0.86119,0.39883,0.51961,0.55098,0.3451
16.656,0.83969,0.39785,0.51569,0.55098,0.33922
16.664,0.8172,0.39785,0.51569,0.55098,0.3451
16.672,0.79277,0.39687,0.52549,0.5451,0.33922
16.68,0.76931,0.39589,0.51961,0.5451,0.3549
16.688,0.74291,0.39394,0.51961,0.53922,0.35882
16.696,0.71652,0.39198,0.51961,0.53922,0.37059
16.704,0.68915,0.39003,0.51961,0.52941,0.38039
16.712,0.66178,0.38905,0.51569,0.52549,0.39412
16.72,0.63636,0.38807,0.51961,0.51961,0.40392
16.728,0.61095,0.38807,0.5098,0.51569,0.4098
16.736,0.58749,0.3871,0.51569,0.51961,0.4098
16.744,0.565,0.38612,0.50588,0.51569,0.41569
16.752,0.53959,0.38416,0.51569,0.51961,0.4
16.76,0.51417,0.38221,0.5098,0.52941,0.39412
16.768,0.48876,0.38123,0.51569,0.52549,0.4
16.776,0.46237,0.3783,0.51569,0.52549,0.3902
16.784,0.43891,0.37537,0.52549,0.53922,0.37451
16.792,0.41544,0.37243,0.51961,0.53922,0.37451
16.8,0.39394,0.37048,0.51961,0.52941,0.38039
16.808,0.37341,0.36852,0.53922,0.51569,0.40392
16.816,0.35386,0.37048,0.57059,0.51569,0.4098
16.824,0.33333,0.37439,0.58039,0.50588,0.42549
16.832,0.31476,0.38221,0.5902,0.50588,0.41569
16.84,0.29619,0.39394,0.57451,0.51569,0.40392
16.848,0.27957,0.40958,0.5549,0.51961,0.37451
16.856,0.26295,0.42424,0.52549,0.53922,0.35882
16.864,0.24927,0.43891,0.5,0.53529,0.36471
16.872,0.23558,0.45552,0.48039,0.53529,0.37451
16.88,0.22483,0.4741,0.46471,0.52549,0.38431
16.888,0.21505,0.49169,0.48039,0.53922,0.36471
16.896,0.20821,0.50733,0.48039,0.53922,0.37059
16.904,0.20137,0.52102,0.49412,0.55098,0.3549
16.912,0.19746,0.53372,0.49412,0.55098,0.3549
16.92,0.19355,0.54545,0.5,0.55098,0.3549
16.928,0.19159,0.55425,0.5,0.5549,0.34902
16.936,0.19062,0.56109,0.51569,0.5451,0.35882
16.944,0.18964,0.565,0.61569,0.5902,0.26863
16.952,0.18964,0.56598,0.61961,0.47059,0.4902
16.96,0.18964,0.565,0.12353,0.043137,1.3078
16.968,0.19062,0.56109,-0.50196,-0.42353,1.5039
16.976,0.19257,0.55621,-0.50196,-0.18235,1.5039
16.984,0.19453,0.55132,-0.0019608,0.38431,0.77647
16.992,0.19648,0.54448,0.33529,0.51961,0.4549
17,0.19941,0.53763,0.43529,0.5,0.4451
17.008,0.20137,0.52884,0.48039,0.51569,0.40392
17.016,0.20332,0.51906,0.51569,0.52549,0.38039
17.024,0.20528,0.51026,0.53922,0.53529,0.3549
17.032,0.20723,0.50244,0.5451,0.5451,0.34902
17.04,0.20919,0.4956,0.53922,0.53529,0.3549
17.048,0.21114,0.48974,0.52941,0.52941,0.36471
17.056,0.2131,0.48485,0.52549,0.52549,0.37059
17.064,0.21505,0.48094,0.51961,0.5098,0.3902
17.072,0.21701,0.47801,0.51961,0.5098,0.4
17.08,0.21994,0.47605,0.53922,0.51961,0.38431
17.088,0.2219,0.47312,0.52941,0.5098,0.40392
17.096,0.22483,0.47214,0.51961,0.49412,0.42549
17.104,0.22678,0.47019,0.52549,0.4902,0.43529
17.112,0.22972,0.46725,0.52549,0.47451,0.4451
17.12,0.23167,0.4653,0.52941,0.47059,0.46078
17.128,0.2346,0.46334,0.52549,0.4549,0.48431
17.136,0.23754,0.46041,0.52941,0.4451,0.50588
17.144,0.24047,0.45846,0.51961,0.41569,0.5549
17.152,0.2434,0.4565,0.51961,0.38431,0.59608
17.16,0.24731,0.45455,0.51569,0.34902,0.65098
17.168,0.25024,0.45161,0.51961,0.32353,0.6902
17.176,0.25415,0.44966,0.52549,0.30392,0.71569
17.184,0.25806,0.44868,0.52941,0.28431,0.74118
17.192,0.26197,0.4477,0.52549,0.28431,0.7451
17.2,0.26588,0.44673,0.53529,0.28431,0.74118
17.208,0.26979,0.44477,0.52941,0.29412,0.72157
17.216,0.27273,0.44282,0.52549,0.31961,0.6902
17.224,0.27566,0.44086,0.51569,0.3549,0.63529
17.232,0.27859,0.43891,0.5098,0.3902,0.58431
17.24,0.28152,0.43695,0.5,0.42941,0.53529
17.248,0.2825,0.435,0.5,0.4549,0.49412
17.256,0.28446,0.43304,0.5,0.4902,0.43922
17.264,0.28641,0.43206,0.5,0.5,0.41961
17.272,0.28739,0.43011,0.5098,0.52549,0.38431
17.28,0.28837,0.42913,0.50588,0.52941,0.3902
17.288,0.28935,0.42815,0.51961,0.53529,0.37451
17.296,0.28837,0.42815,0.51961,0.5451,0.35882
17.304,0.28739,0.42815,0.51961,0.5451,0.3549
17.312,0.28446,0.42815,0.51569,0.53529,0.38039
17.32,0.2825,0.42815,0.51961,0.53529,0.38039
17.328,0.27761,0.42913,0.5098,0.52549,0.3902
17.336,0.2737,0.42913,0.51961,0.52941,0.38431
17.344,0.26882,0.42913,0.51961,0.51961,0.40392
17.352,0.26295,0.42815,0.52549,0.51961,0.4
17.36,0.25806,0.42815,0.51961,0.51961,0.39412
17.368,0.25318,0.42815,0.51961,0.51569,0.4098
17.376,0.24731,0.42815,0.51961,0.51961,0.40392
17.384,0.24242,0.42815,0.51961,0.51961,0.4
17.392,0.2346,0.42815,0.51569,0.51961,0.4
17.4,0.22776,0.42815,0.51961,0.52549,0.4
17.408,0.21994,0.42717,0.51569,0.52549,0.39412
17.416,0.21212,0.42522,0.51961,0.52941,0.3902
17.424,0.2043,0.42424,0.51961,0.52941,0.38039
17.432,0.19648,0.42424,0.52549,0.53529,0.38039
17.44,0.18866,0.42522,0.52941,0.52941,0.38039
17.448,0.18182,0.42815,0.5451,0.51569,0.4098
17.456,0.174,0.43206,0.57059,0.5,0.41961
17.464,0.16618,0.43891,0.58039,0.5,0.43529
17.472,0.15738,0.44868,0.5902,0.50588,0.4098
17.48,0.14956,0.46237,0.57059,0.5,0.4
17.488,0.14272,0.47898,0.5549,0.52549,0.36471
17.496,0.13587,0.49853,0.52549,0.53529,0.35882
17.504,0.13001,0.51711,0.5098,0.53529,0.35882
17.512,0.12414,0.53568,0.48431,0.52941,0.38039
17.52,0.12023,0.5523,0.48431,0.52549,0.3902
17.528,0.11632,0.565,0.48431,0.52941,0.38431
17.536,0.11339,0.57576,0.5,0.53529,0.38039
17.544,0.11144,0.58358,0.50588,0.5451,0.36471
17.552,0.10948,0.59042,0.5098,0.55098,0.36471
17.56,0.10753,0.59335,0.5,0.5451,0.36471
17.568,0.10655,0.59531,0.5098,0.53922,0.37451
17.576,0.10557,0.59531,0.52941,0.53922,0.38039
17.584,0.10459,0.59629,0.62549,0.57059,0.3098
17.592,0.10459,0.59629,0.51569,0.4,0.61569
17.6,0.10459,0.59531,0.04902,-0.056863,1.4882
17.608,0.10459,0.59335,-0.50196,-0.39804,1.5039
17.616,0.10362,0.59042,-0.47255,-0.0019608,1.5039
17.624,0.10362,0.58456,0.094118,0.47059,0.62941
17.632,0.10264,0.57869,0.37451,0.52549,0.43529
17.64,0.10166,0.57087,0.4451,0.5098,0.4451
17.648,0.099707,0.56109,0.48039,0.5,0.44902
17.656,0.096774,0.5523,0.50588,0.50588,0.42941
17.664,0.093842,0.5435,0.52941,0.51961,0.4
17.672,0.090909,0.53372,0.5451,0.53529,0.38039
17.68,0.087977,0.52493,0.52941,0.51569,0.4
17.688,0.085044,0.51808,0.51961,0.50588,0.42549
17.696,0.082111,0.5132,0.51569,0.5,0.42549
17.704,0.079179,0.50831,0.5098,0.50588,0.41961
17.712,0.076246,0.50342,0.51569,0.5,0.42549
17.72,0.073314,0.50049,0.52941,0.5,0.43922
17.728,0.070381,0.49658,0.53529,0.49412,0.4451
17.736,0.067449,0.49267,0.53922,0.4902,0.44902
17.744,0.065494,0.48876,0.53529,0.48431,0.46078
17.752,0.063539,0.48583,0.53529,0.47451,0.47451
17.76,0.062561,0.48289,0.53529,0.46471,0.49412
17.768,0.062561,0.47996,0.53529,0.4549,0.50588
17.776,0.061584,0.47605,0.52941,0.43529,0.52941
17.784,0.061584,0.47214,0.53529,0.4098,0.56471
17.792,0.061584,0.46823,0.53529,0.38431,0.6
17.8,0.061584,0.4653,0.53922,0.3549,0.6451
17.808,0.063539,0.46139,0.52941,0.32941,0.68627
17.816,0.064516,0.45846,0.53922,0.3098,0.71569
17.824,0.066471,0.45455,0.53529,0.30392,0.73137
17.832,0.068426,0.45161,0.53922,0.29412,0.74118
17.84,0.070381,0.44868,0.51961,0.3,0.73137
17.848,0.073314,0.44575,0.5098,0.30392,0.72157
17.856,0.075269,0.44477,0.50588,0.33529,0.68039
17.864,0.078201,0.44282,0.5,0.35882,0.62941
17.872,0.081134,0.44086,0.49412,0.41569,0.56471
17.88,0.085044,0.43988,0.49412,0.44902,0.51569
17.888,0.088954,0.43891,0.5,0.48431,0.46471
17.896,0.092864,0.43793,0.50588,0.5098,0.42549
17.904,0.096774,0.43597,0.51569,0.51961,0.4
17.912,0.10068,0.43402,0.51961,0.5451,0.37451
17.92,0.10459,0.43304,0.52941,0.55098,0.35882
17.928,0.10753,0.43206,0.52549,0.55098,0.3549
17.936,0.11144,0.43109,0.53529,0.5549,0.3549
17.944,0.11535,0.43109,0.51961,0.55098,0.35882
17.952,0.12023,0.43109,0.51961,0.5549,0.3549
17.96,0.12512,0.43109,0.51569,0.5549,0.3549
17.968,0.13099,0.43109,0.51961,0.55098,0.3549
17.976,0.13587,0.43109,0.5098,0.5451,0.36471
17.984,0.14272,0.43109,0.5098,0.5451,0.37059
17.992,0.14858,0.43011,0.50588,0.53922,0.38039
18,0.15347,0.43011,0.51569,0.52941,0.38431
18.008,0.15934,0.42913,0.51569,0.53529,0.37059
18.016,0.16422,0.42815,0.51961,0.5451,0.36471
18.024,0.17009,0.42717,0.5098,0.5451,0.37059
18.032,0.17595,0.42522,0.50588,0.5451,0.36471
18.04,0.18182,0.42326,0.5098,0.5451,0.3549
18.048,0.18866,0.42131,0.5098,0.55098,0.3549
18.056,0.19648,0.42033,0.5098,0.5451,0.3549
18.064,0.20235,0.41838,0.50588,0.56471,0.33529
18.072,0.20919,0.4174,0.51569,0.57059,0.33529
18.08,0.21505,0.41544,0.52549,0.5549,0.34902
18.088,0.2219,0.41447,0.55098,0.55098,0.3549
18.096,0.22972,0.41544,0.56471,0.53529,0.36471
18.104,0.23851,0.42131,0.57059,0.5451,0.3549
18.112,0.24829,0.43011,0.5451,0.53922,0.3549
18.12,0.25806,0.44282,0.51961,0.5549,0.32353
18.128,0.26882,0.45846,0.4902,0.57059,0.3098
18.136,0.28055,0.47703,0.47451,0.57059,0.31373
18.144,0.29326,0.49756,0.4549,0.57059,0.32353
18.152,0.30596,0.51417,0.46078,0.56471,0.33529
18.16,0.31867,0.52884,0.44902,0.57059,0.32353
18.168,0.33138,0.54252,0.46471,0.56078,0.32941
18.176,0.34409,0.55523,0.47451,0.58039,0.3098
18.184,0.35679,0.565,0.47451,0.57451,0.3098
18.192,0.37146,0.57283,0.47451,0.58431,0.3098
18.2,0.38612,0.57674,0.47059,0.58039,0.3098
18.208,0.40176,0.57869,0.48431,0.57059,0.31961
18.216,0.41838,0.57967,0.5902,0.59608,0.26863
18.224,0.43304,0.58065,0.49412,0.4098,0.6
18.232,0.4477,0.58065,0.068627,-0.086275,1.5039
18.24,0.46139,0.58065,-0.50196,-0.40784,1.5039
18.248,0.47507,0.57869,-0.35686,0.0039216,1.5039
18.256,0.48876,0.57771,0.17843,0.49412,0.56471
18.264,0.50342,0.5738,0.41961,0.6,0.3098
18.272,0.51808,0.56989,0.44902,0.57059,0.33529
18.28,0.53275,0.56305,0.47059,0.56078,0.32941
18.288,0.54741,0.55425,0.48431,0.56471,0.31373
18.296,0.56207,0.5435,0.5,0.57059,0.31961
18.304,0.57576,0.53079,0.50588,0.56471,0.3098
18.312,0.59042,0.51808,0.5,0.57059,0.3098
18.32,0.60313,0.50635,0.4902,0.56078,0.32353
18.328,0.61584,0.4956,0.47451,0.5549,0.32941
18.336,0.62659,0.48778,0.47451,0.55098,0.33529
18.344,0.63832,0.48192,0.47451,0.5451,0.33922
18.352,0.64907,0.47996,0.48039,0.53922,0.3549
18.36,0.6608,0.47801,0.47451,0.52549,0.37451
18.368,0.67155,0.47801,0.47059,0.51961,0.38431
18.376,0.68328,0.47703,0.46471,0.52549,0.39412
18.384,0.69404,0.47605,0.46471,0.50588,0.40392
18.392,0.70479,0.47312,0.47451,0.4902,0.42941
18.4,0.71554,0.46921,0.47451,0.46471,0.47059
18.408,0.72532,0.4653,0.46471,0.44902,0.50588
18.416,0.73705,0.46139,0.44902,0.41569,0.56078
18.424,0.7478,0.45748,0.43922,0.38039,0.61569
18.432,0.75953,0.45259,0.42549,0.33922,0.67059
18.44,0.77126,0.44966,0.42941,0.32941,0.6902
18.448,0.78299,0.44673,0.42549,0.3,0.73529
18.456,0.7957,0.44477,0.41961,0.28431,0.7549
18.464,0.80743,0.44282,0.42549,0.28431,0.7549
18.472,0.82014,0.44086,0.42941,0.28431,0.7451
18.48,0.83187,0.43891,0.43922,0.3098,0.71569
18.488,0.8436,0.43695,0.4549,0.3451,0.67059
18.496,0.85435,0.435,0.46471,0.38039,0.6098
18.504,0.8651,0.43304,0.48039,0.42941,0.53529
18.512,0.87781,0.43011,0.49412,0.47059,0.47451
18.52,0.88954,0.42815,0.5098,0.5098,0.41569
18.528,0.90225,0.4262,0.51961,0.5451,0.35882
18.536,0.91496,0.42424,0.53922,0.57059,0.32353
18.544,0.92669,0.42131,0.5451,0.5902,0.29412
18.552,0.93939,0.42033,0.5549,0.59608,0.27843
18.56,0.95015,0.41935,0.5451,0.60588,0.26863
18.568,0.96188,0.41838,0.55098,0.6098,0.27451
18.576,0.97361,0.4174,0.5451,0.6098,0.26863
18.584,0.98631,0.4174,0.53529,0.61569,0.27451
18.592,0.99316,0.41642,0.51961,0.59608,0.28431
18.6,1,0.41544,0.53922,0.5902,0.28431
18.608,1,0.41447,0.56078,0.5902,0.3
18.616,1,0.41349,0.58431,0.58039,0.3098
18.624,1,0.41349,0.59608,0.58039,0.31373
18.632,1,0.41447,0.60588,0.57059,0.31961
18.64,1,0.41447,0.61569,0.57451,0.32353
18.648,1,0.41447,0.6,0.57059,0.32941
18.656,1,0.41447,0.58039,0.57059,0.33529
18.664,1,0.41447,0.57059,0.57059,0.33922
18.672,1,0.41349,0.56471,0.56471,0.33529
18.68,1,0.41251,0.56078,0.57059,0.33922
18.688,1,0.41056,0.56471,0.57059,0.33922
18.696,1,0.4086,0.56078,0.57059,0.33922
18.704,1,0.40762,0.57059,0.57059,0.33922
18.712,1,0.40567,0.58431,0.5549,0.3549
18.72,1,0.40469,0.6098,0.5451,0.37059
18.728,1,0.40567,0.62549,0.5451,0.37451
18.736,1,0.4086,0.64118,0.5451,0.36471
18.744,1,0.41349,0.63529,0.53922,0.35882
18.752,1,0.42033,0.6098,0.5451,0.34902
18.76,1,0.42815,0.56471,0.5549,0.32941
18.768,1,0.44086,0.5451,0.55098,0.33529
18.776,1,0.4565,0.52941,0.56471,0.32353
18.784,1,0.4741,0.52941,0.56471,0.32941
18.792,1,0.49267,0.52549,0.57059,0.31961
18.8,1,0.51026,0.53529,0.57059,0.31961
18.808,1,0.52688,0.53922,0.57059,0.31373
18.816,1,0.54154,0.5451,0.58039,0.3098
18.824,1,0.55327,0.52941,0.57451,0.31961
18.832,1,0.56305,0.51961,0.57059,0.32941
18.84,1,0.57087,0.51569,0.56471,0.33529
18.848,1,0.57478,0.6,0.58431,0.28431
18.856,1,0.57771,0.64118,0.5902,0.26863
18.864,1,0.57869,0.3902,0.2549,0.89608
18.872,1,0.57869,-0.28824,-0.29804,1.5039
18.88,1,0.57674,-0.50196,-0.39804,1.5039
18.888,1,0.57283,-0.16275,0.23333,1.1118
18.896,1,0.56696,0.31373,0.5549,0.42941
18.904,1,0.55816,0.44902,0.56471,0.37451
18.912,1,0.54839,0.48039,0.52941,0.40392
18.92,1,0.53763,0.51569,0.53922,0.35882
18.928,1,0.52688,0.53529,0.5451,0.3451
18.936,1,0.51711,0.5451,0.55098,0.33529
18.944,0.98436,0.50733,0.53529,0.53922,0.3451
18.952,0.96872,0.49951,0.52549,0.52941,0.35882
18.96,0.94819,0.49365,0.50588,0.52549,0.36471
18.968,0.92766,0.48876,0.5,0.51961,0.38431
18.976,0.90714,0.48387,0.50588,0.52941,0.36471
18.984,0.88661,0.47801,0.51961,0.53529,0.36471
18.992,0.86413,0.47019,0.5098,0.51961,0.38039
19,0.84164,0.4653,0.5,0.50588,0.4
19.008,0.81818,0.46334,0.48431,0.5,0.4098
19.016,0.79472,0.46041,0.49412,0.48431,0.42549
19.024,0.77322,0.45748,0.4902,0.47451,0.4451
19.032,0.75269,0.45357,0.4902,0.46078,0.47059
19.04,0.73314,0.44868,0.48431,0.43922,0.5
19.048,0.71457,0.44379,0.48039,0.41569,0.5451
19.056,0.69599,0.43891,0.48431,0.3902,0.59608
19.064,0.67742,0.435,0.47059,0.34902,0.65098
19.072,0.65885,0.43206,0.47451,0.32353,0.69608
19.08,0.64125,0.42913,0.47451,0.30392,0.72549
19.088,0.62463,0.4262,0.48039,0.28431,0.75098
19.096,0.60899,0.42326,0.47451,0.27843,0.7549
19.104,0.59531,0.42033,0.4902,0.28431,0.7451
19.112,0.58162,0.41838,0.48431,0.29412,0.73137
19.12,0.56989,0.41544,0.5,0.31373,0.7
19.128,0.55816,0.41447,0.49412,0.34902,0.65098
19.136,0.54839,0.41153,0.4902,0.38431,0.5902
19.144,0.53959,0.40958,0.48039,0.41961,0.55098
19.152,0.53177,0.40762,0.48431,0.4549,0.50588
19.16,0.52493,0.40567,0.48039,0.48431,0.44902
19.168,0.51906,0.40371,0.49412,0.5098,0.41569
19.176,0.5132,0.40078,0.49412,0.52941,0.38039
19.184,0.50831,0.39785,0.50588,0.53922,0.35882
19.192,0.5044,0.39589,0.5098,0.5451,0.34902
19.2,0.50049,0.39296,0.5098,0.5549,0.33922
19.208,0.49658,0.39101,0.50588,0.55098,0.34902
19.216,0.49267,0.39003,0.5,0.5451,0.3549
19.224,0.48876,0.38905,0.50588,0.5451,0.36471
19.232,0.48387,0.38905,0.50588,0.55098,0.34902
19.24,0.47996,0.38905,0.5,0.5451,0.37059
19.248,0.4741,0.38905,0.5,0.53922,0.37451
19.256,0.46921,0.38905,0.50588,0.53922,0.38039
19.264,0.46334,0.38905,0.5098,0.53529,0.38039
19.272,0.45748,0.38807,0.5098,0.52941,0.38431
19.28,0.45161,0.38807,0.50588,0.53529,0.38039
19.288,0.44575,0.3871,0.5,0.52549,0.39412
19.296,0.43891,0.3871,0.5,0.52941,0.3902
19.304,0.43206,0.3871,0.5,0.52941,0.3902
19.312,0.42326,0.3871,0.5,0.51961,0.4
19.32,0.41447,0.38807,0.5098,0.52941,0.38039
19.328,0.40469,0.38807,0.5098,0.52549,0.3902
19.336,0.39492,0.38905,0.51569,0.52941,0.3902
19.344,0.38514,0.39101,0.51961,0.53922,0.37059
19.352,0.37537,0.39296,0.52941,0.51961,0.38431
19.36,0.36657,0.39687,0.55098,0.5098,0.40392
19.368,0.35777,0.40274,0.57451,0.5098,0.41569
19.376,0.34897,0.41349,0.58039,0.50588,0.41569
19.384,0.34018,0.42913,0.5902,0.5098,0.40392
19.392,0.33138,0.44868,0.55098,0.51961,0.38431
19.4,0.32356,0.47116,0.53529,0.52941,0.37059
19.408,0.31672,0.4956,0.50588,0.52941,0.36471
19.416,0.31085,0.52102,0.4902,0.53922,0.37451
19.424,0.30596,0.54448,0.46471,0.52941,0.38431
19.432,0.30108,0.56794,0.47059,0.52941,0.3902
19.44,0.29717,0.58651,0.47451,0.53529,0.37451
19.448,0.29423,0.60117,0.4902,0.5451,0.35882
19.456,0.29228,0.60997,0.5,0.5549,0.3549
19.464,0.2913,0.61584,0.5,0.55098,0.3451
19.472,0.2913,0.61877,0.49412,0.5549,0.34902
19.48,0.2913,0.62072,0.4902,0.55098,0.34902
19.488,0.29326,0.6217,0.56471,0.57451,0.3
19.496,0.29521,0.62072,0.6098,0.59608,0.26471
19.504,0.29717,0.61681,0.37451,0.27451,0.85686
19.512,0.29912,0.6129,-0.30196,-0.26667,1.5039
19.52,0.30108,0.60802,-0.50196,-0.39804,1.5039
19.528,0.30303,0.60411,-0.26275,0.21373,1.1314
19.536,0.30499,0.59824,0.23333,0.52549,0.4902
19.544,0.30694,0.5914,0.39412,0.52941,0.42941
19.552,0.3089,0.58358,0.46078,0.51569,0.4098
19.56,0.31085,0.57478,0.5,0.52549,0.37451
19.568,0.31085,0.56207,0.52941,0.53922,0.35882
19.576,0.31085,0.54839,0.5451,0.5451,0.3451
19.584,0.3089,0.5347,0.5451,0.5451,0.33922
19.592,0.30694,0.52395,0.53529,0.52941,0.36471
19.6,0.30401,0.51417,0.53922,0.52941,0.37451
19.608,0.30205,0.50733,0.51961,0.51961,0.36471
19.616,0.29814,0.50342,0.51961,0.51569,0.3902
19.624,0.29521,0.50147,0.53529,0.51961,0.38431
19.632,0.2913,0.49853,0.5451,0.5098,0.39412
19.64,0.28739,0.49462,0.53529,0.50588,0.40392
19.648,0.2825,0.49071,0.52941,0.49412,0.42549
19.656,0.27761,0.4868,0.52549,0.4902,0.43922
19.664,0.27273,0.48192,0.51961,0.47451,0.46078
19.672,0.26784,0.47801,0.52941,0.46471,0.47059
19.68,0.26295,0.4741,0.52549,0.4451,0.5
19.688,0.25806,0.47019,0.52941,0.41961,0.53922
19.696,0.25318,0.46628,0.52549,0.4,0.57451
19.704,0.24927,0.46237,0.53922,0.37059,0.62549
19.712,0.24438,0.45748,0.53529,0.33922,0.66471
19.72,0.24047,0.45161,0.53922,0.31373,0.70588
19.728,0.23656,0.4477,0.5451,0.29412,0.73137
19.736,0.23363,0.44282,0.5451,0.3,0.73137
19.744,0.23069,0.43891,0.5451,0.29412,0.73137
19.752,0.22874,0.435,0.55098,0.29412,0.72549
19.76,0.22678,0.43304,0.53922,0.31373,0.69608
